taxi_id,taxi_id_encoded
9b8fd47e36755a13d9c7553f907090286f69b3604209bad45c6365ee11258e41df02e173e81727c6b5548554891888733ad570b8cfbd8ec25f38d59edf9bc9b4,811
b889c2489ef79cdbcc7d26375dc93bdb4eb77de9f7e393990343d80168ff7bd7013ccd0b3dcd6456924ba204c257a8e145403a1f0ccc3ee9ed67e253863ac35c,812
86f31536149b4efca1799d06aeaab1f7d65c8461066c733b822ab950ca912af668c4967110f02a0730d02b7c13da4e7bd9c4c563bd5d8ee5861370d793c05eb8,813
f19677875bae72f431e9e35abbf3fd29aedd79e11f2f04812f96ae4f7cc4cd260e4902a8d3a03ffff9c4ecbb3db67e51070e5097c1125c0c6c67d42a743b4b35,814
e4c9b1777eb6819da4ec3e6c2cc59e672cfd16ec786c92bc452fc08a55b55eb00b5683f6fd8f85785fc00fdae019c1d94eeabe3075ae46e57af0b2c8ec694884,815
ec25a4110da7df6d5788ac08d13ef374f76cb4dad8652a8ba0cf7ef690c96ef5ab41a67e11a263d50e873af77daeb576b8823c78d39004cbe23fd019844a2cc8,816
5a5bed1b5ced617d0594007d591f10bbbca354d50b19ca99f54373170f69c7bcf82031bf24d3658eb4b84394a53b2b0f0edaee827abee3583caf07ad56d25dc9,817
678095878a2306fa01b08e520d914baaf2ace4999c5118f1acfd5a144f58b2e80bc79d9007ce5bf3e7506ef733fb76067a9fc5896d56c4acd4876f0cdd9db2d7,818
0d155321bfc93b437e0630bd155d06827999f3a0021d5b56ac5e4b71fe10ffc1bfaeaaee5a9c78319d9ac8919a22b62a590236283f6240d2697ce2ecda1740b0,819
57c3c22fe79781d3fbd32f8e928545134a2cbae4113866372a85eddcca92581969cc01c008fd04e7da12ddce13077e16bf5d424c1ef3f3d3a1bfaadc04a02c67,820
cb63de39a37ba059a473c20df90a354d0174fa1d59f2c4bc624115714aed82d5dd5d121c43ef816b4725e39f4e304b89acba906878d0855cbb74586fdb428cab,821
a37d54010f2d80b771b321a3130ce01a9e8ce8f1e0f6e6e7abf4a6092a7ed695f0c54f4f62218cceb2427f4d8c9836b1abc3badc3be1c8fe3efc88cdc53ecefd,822
d84c3b3515e9b0be353baccf4cfba1e0cef7e656261dc5da4b6139b538661691b05eec8a191d34284a31339656c3d8746867eb8622c9ba84e13a15aec9afe1c7,823
b5de2ac75e8a58b60e932a3bc9cc7d48140029a9ca8917d8ed80c5582e9eb42938ee33072669abfcf0e5970c49cfc2884f3245bb4c597062b1fb9547412c84a9,824
264b8aad6a6da00fe55c46c42a3d63fdafca5fa951fcbbde2e71f9411b57b1bf7ece27663d94ba75e1807d241bdc805eac2e923182d07f8867a7a813d255a4ba,825
214fcdd082c941bd6273631b0ff3cedc4bd5307f719e731b7c2c87f3fc956631333f8deefb6093275c5e628b20d631651e835f4eb4d1387498be140030749f32,826
52e8915b8a7b8851b341adb6797c3652a198b772561e9e9888d9963de61b796f60653ebdd06f44aa2fad304efb0a53160d6210b2a26fcc64b21932db0d658e32,827
a9c03c904e899fd10c47c237b5352239f5ce6e181227e7c7f05ca46ca6e70615920136d3cf17daef337425588ffb3e577139cd3c19ebaff20292cd7dd9ed4f19,828
3b67c82e534b28c587042f6dab27152dff9f982cc7eaf321ba528fd7f87f5ac8d0e91929dfa1e84186d53e3a42b5f4ff8314db2eac53c08b9a71777084b566d5,829
99df7a0e71d632952d94aeeb3742332b180bd8bfff23129425027053ac7c9c88b3a8c87243a80bf9e95fc58c6bf0d7bc087959f3d914364408f722fec8e6a348,830
89ba04787326043a188629f7721bb7a1b90d7e0d024e6ca6cb9ee03570d822c4bc09e6809664db77feac7f7a7fca9572dc9cc3d8f16fb9e99241ed4153c04518,831
f1fd560a990cda532e4800ed7ef0894d1719d8c07e648c36bb38a9754d8f0d224212995e158fd3c08ab0c0095671da85e71196b8de103e23451d2f5b5fc7384e,832
3c8a3a5b0785d40229dd7adc5fd0d9620defca885601bf7909fe82bb3878e287a9668c49844612ad22b25b32ec168af202d109189d8e422bf93924f1cdbdc6dd,833
ea214932102d54ad8cdbf0e0880a3e7a0902af5445997192fa9ab6a80273cf4116b1a22861f064b8ce5c9afe11889c2393afe70a86470cad7bee1f0f7886b976,834
d40dae7ea46d61abca67eb53b157fe9cf0b485cca6dce122604588a69aa6c4b6b78e0e5c5fd11f9702babd94016122df1d328a459c8b7de2cb37a1bad947b1fe,835
b12c6be9f088bab50b80d41139e9c64c78030e062ad56788454126913725692a146d6dd6cceac1c5a76d5dbe30c102460f3218b5557e425f47db49b454930847,836
368f191bda532771284c553543328583ec813952a0fa15315eb2a7134a08891742152568e81a1cca0dabc5412648bca794ce6f09fa2db6a69022dcf646274e6b,837
296cddcb1099b802d5ed3f470e180bd12feb786b93dd9ff417e112bc8ad7f650a21be2fad39a1776b2e5d047737ae56ba0096278519b4921a149917558a10d68,838
502a000e4ee99c96dc9964f2994671b57b73fd6902e2342ce2c0a2964ccac777078c7f455e928fecd64cc01571af88a107fc0341b5a5b8cf2d5f06212d972cd9,839
1158f25979ad78fd3dafc867a540ad761b65922c312e6170ccee63c3f14adea37317d3cf4e2053d2bdb1531d17670872e0411e496905ef9cb4821e0e96056139,840
801a88bdc9b7cfb40a8e4ad3f7f4322bef633c5f645e20cf64e39b18070f19ca91929aaed394eed30eea96c1278bdab55a931be6fc5128ec49eb0e106f424044,841
b2c08b6c09c0fc8fd289f6eef293d84824cbadb8951b62364f603d2de4033be9c041138dc6a9f69db224542e36d3a88f30eb4afb8b6a688d9a91ac8746a65e27,842
4e4abb335bca0979e1a79a7924b5a27145ef450f553457fd8ec74e7b35c45808f7932f150e1a70289155378201a7a65756cf3862214c4d69ced15515d2bd4c8c,843
73b2f5adecea91eeef3900303a07f1b0519a594cffb6b01b2040b42eea6d6a8427743041781c87d20ebc0f9b3f70f0ae40837f8b95876991f4b35112c8fafb0c,844
3577d72a8bf30406c1346a5e178b7f3a0ce8e1f966f59afa6b9acfd4668b779e82f3766dd3b426278a666a18a9ae5d159070e7821e06c0c00ed390eca863e001,845
a4fdd2a60fbefb57d1d49fe01f0afd7891a41e55c3f18e730266c4a650eecdc6ef5cf800fff0a1c0c873d1f87ce34f4d4be289e5fc7a0efba97eb24ddbbdf1e1,846
18f90b0ff78ff47db3ac51fcb52cc5a8fdfb45abdf99826d81f2a070c65ad501d12370392b5baf261980664967b56f0d6e5b5e8ade232d207666ad4d2cd7cc32,847
8c6ee294a0e09da00928b34a8b0712406e928b55ee8677e0e2f270b1416e617821bf4c4b7af487857d30d090922ba355a68e80aadda461e1e1493f1107ad2c16,848
094512e96af14b2ea149c6ce4d96107e4c3d6fb103fa483df0a93c3ecbe0ef8dd0acdc3781b2ab304879b7ecbf5c7dad1fd59d3d50de240c7db7db52c86ad408,849
f3e31800d0d53c00d6b0f4e35242f868b87fc31ebc11d59b4b85847af2ee0287625c0b9e2868f749372e06e6617fcb129d4c17b0d34b4f4845d3d8b9e3c6e811,850
a702989206ab84c8c7368a4db8d7b73bee5d39a3f86122b38d30f969bc77e5e7534002d6b87e6d8bae428d6cd057845110c0d69ffe58fd7300fd7afe7abfe146,851
278332b67974a1fcbc5fa4c37343844df45520be57eb69d8fafdad010c31c25fa1b7fb3ea22b533e0c3dc7b6e90633116952a68aa394aced6aaa6b66a768ef14,852
e388c06777423baf0232cc504c117e1db74ed10374105feda40b60cc71eb028d12e413d8d233ea8bb8762532d47481de1de09c7061f3c265d83bd4d837033235,853
8f3c7d4cc11fd46561981647499508fd691429845144780714b897db4c4880d601fe648cc121f013e4a9c4ad95c3756cfa6c12af351cb534382d07e7d2824072,854
8a21e68fe864597d995c1eee8a013576d6b0aeb7d36b2eb1a893ff3e6e7731b8a14bf4579b4ce1d120100565926881e1255f726aea9d35fddca0eda99332d07a,855
b41adca9ab700712805f97bb45aa12c1163013bc7c842c946e034c4b42014ffed9b5ba923ab8f846d720e4e62c61d5717ce0df2bbf7b5f26c83327618f3da329,856
e42c77c837c31b6a30823cdc6a3b0fe063861eb05d073fb3edfcd7cc60d11a53a1dd780c52aff39b9c0eb90ebe970351626706fd35166e891e0be3a1654e0d1a,857
1f041942ef7c61fea34c62c89aea8231e4277ca158d54ef1a738be59f3099e32f7f6626f22cdd82e425bdff13f179feb3f1b12f34b8c1addd999239551c17d2d,858
d2361c444230b38876a74c70d71b055ad4d69b2e35954dc89b1a28e0e43fbf85c545ed901036c4129f8c7938c2b0adb2a0b24d87170a00bc366e918ae2bf0fe7,859
4b1a94338d7d6c05ef493dd049ea1c54fba2accc57eb58ff9759ca55518a57a9d472b708b383383d68b0932166562f3fdbea741eae2201eb2eb89b595ee83817,860
d9bddfd23bb025e41985beff92d5ad86895fe11f8680be0434efef870f2927d37f15a2e867515dcd5d79b63ba42b00d1503118a7c77746dedd9ac0f9f43289ed,861
0c0b18d1759f9e7dc42dcec3eaccc1531e18dce30b5cd33c3ffbffe6be238c21ead588f955e25f835b54e057f081d3442bd25e90114c08f51a4b48633dc14ef5,862
eb0f2345fdcb97ed52105cd4044ae6e3302eb4253ff9d804a0315deee7dc96462c233ee45be74d33d1560159854cef22fb70868070a162172d52876392cc948c,863
cd36cd2a179a2d9a40cdb19ad0df6dd0da9751496a956771c22b4ca438e95f2edc43075ccf2b9674fa122d7033e37916467310ce6b155532a2f6437516739d77,864
4794c36af4c1852d90b5c8cf5f9f6cd38a8b9c1b68cf486e38a89f60c9226e0987ee8529cb2d550ff6c91ec8ff59e3b0607eccdfee8405f0edeb31023c1b50af,865
e67435947a69850f5a0c07e3cc52ce2e17e2e792caf483c34871b115c025380ab8b77ea61c2f0e31919a33235f8d8400eadcd2ed14d3e6fdac34795ac521e75b,866
4b1548922ea8515b87449b239072d0729620c8de72b320f3483147801930b7afb33b5e0871a302915fba7ce5f073477474a1c360958db538a33e420c9e96e4c1,867
0ebb71920fcfa78094bb89c781cec06b8dd13bc5cbde4de8c6f8d135b8b7f79ac97b94c22cf0c80778e9a08b3b6981ec467a74b78d9d8239f60a36de23b94109,868
3d4d650b0b10ca90ad2b4ac59a5f5b5f6d7bec7485211b2a41f1f63c5b83edd5b2efb7bf7290bddb0ddd12a91d0c89738767d70f47cfb1689686936a376031db,869
c6afdfd8a7e77a6363705c79438ccc226e23e84f79c200ae985a7707e6626f5c402bb9275a0e3866d0174ec80e57ff47d542355d4c487da812c0540d5de12306,870
f63196ed0c0996de34cb01b3a00e18b538f16a7eee12ceb350a936d4f4c479c9cdc8dda081deebea4708711144fede48771426986c07a2042aae361118eb40c1,871
ec56c095d0e5b779d527c06e9551ccb27b04c70e1b8d8efb43307687869ce0412747b884e1012be095f35d5a0a8775c852b7bb4a237eb5d76992fea145bb7ff6,872
6c24d87e3ee1a2a791f74f9d30dcc83f0d62401565d4bd1652905a350936dc3ddc3444a1992b03006ae154de2709e15354f5cab32bbc73c0d804f9f4fc9120fb,873
f6c4326a400d535e94b338569a3af28360d057c60a486f624545b12f70a77343cbeffc86ee6f2365032f05bba5c20e263ef823097d014f17bd7e4bfc0700895b,874
70bca78835e8e92b04b46d111508f56c7b847abad90561822f7c7d5ae937f7c4350d671563050ab06c16fad39727bdc8d6a79bb92a215bb14f4bb52c48f8a82d,875
5e6ba3d77c1e1597624402bd204e81b4acbc3bdb1037418884ad89e78cc8a0a73e0b418ec0f3269cfc9b2d7e890623a4e2c31bb2e8ab42e5421e2632243cf73b,876
b5c02d201b243945eb850f84478b473694a0b017009daa1ceb5a30d0484c916432a08de2b6fce0f2da653f40c85c89407725be5150a8c0b0d1244423890ab896,877
4c658dc5e7ea935f4c3bb9a3071f509efac3e99c93f6a6d2a7343b0f8b3ee32bf51c061b431a1ba5f470846eb8d4d2f0cb14ba1229007580b4b1275cf15efc16,878
a418af5d440c9260ccfd29882c6c4ea78d7269df7d5130f03788205b60d6801babc8e1b0fccd2645c96de8d08dacd7d64b199c0899c0727236e3bb3a34b597fb,879
949b2b62a50681d3d1b5b44d94ee42384a57fd625d30d05e3e42493991598f758c7800cb232fed81cb5f9e21fe3cdd569dd886bc8c75c0df492b681e9cb0d1b3,880
15dd49f5b45c96f8f6dd62e5a50224a9b8abd8bc8916487249b073193d9f40addd808cb3bfdb5d03308008acaf1d2c78ec9c2279f573fe5d0e6061869c910382,881
a9263292f54a406cd0fb2bac808b9aaca91f770ad5e0fdb9f4ef446a77fe5b81144b2f88e1190ccf7045dc675362bd31b514fa0c5a5f5f6107bfd78693682805,882
3213ff0b6cae1f371c2e30a76504208fc74440a8a6574ba09c290e8f9a13ac7d206fa20157a63997f2f72955734db5bb6bba462a104f806afffb97a1c85219aa,883
18c20740c9cbe78a07c7bef21fd4dd4035fa01fb10f1863e9dcfe0021ff3fd2ce5b128e79a05c5e307361d2bfc4e6bfce244db4ef64d4f0daa4c88ef7b376f77,884
1ea5004ae3f44bd45e15417e3f740814c9d18093801d65dfbb6acf7e7d67ef2d1a68a572d1f7459788ba66b2a0395c3738b5f3055f69f9bde7d26ac771a28f06,885
9d05bb1e4dcb09644d765e5a52fae9d211d80711befe07acc68054f62b98b1811c4245a6ed7d5c92c10156fef815a89689df2a8035e3170c91eb74c97965c816,886
76a1fbc06546e3f73c964706a0e0a8c518c6fe4e78d74024a4b7092c1573ec2ec0541ff880f336badc77d3e53b0b0125910f3af81f9b2431d943917da83f77ac,887
60f848160dd3d79fe00ef4572606a636da54a972ca753d2b4c62a28d24c209c3e4cd2a68edd650af7f15e5caf1a41b167e12a4f6364a2dd76578532cfb8a83b8,888
6778d44f5164d57ce76c95242f4f3af1dd0986082f1be35e1953b94ddbf68aee7189c2834d1358082e19f0c63e70f18c91a8425bb754460f46c69ff1677d38ba,889
2e9532b31632bc0f91611dd090a2ae6d4447eece8adade3c8e786f0e8aebdb6a5d6086f5fbcfe19fe00fef9a5c86e84df55433ac0db349f5c2085a51c8dc57c3,890
f5dba6c5cdc1520493ef3d4a8dc0e787aae7d08780d2457feebd2bec94839aecb5b88fad0ebc61c2accf01b5bbe1fa925fa8fdc4908eac20ea7dabeec2fb4a30,891
ed2fd4b8a6931e02423fd12f4ced1094e2d0d64ab1d43d8a4844749c580a1d85bdab860f98cf1c7ee65d2243ff3e92582b212d4ba360d81652838fda88ac0af3,892
01d4efe447227b73918ec67e1cf9f29be1575b44d257b68164d79e666c77965606cd1fc5996c8fb1b39c4a7a1a87947acc37052dc8e763a43526440927b8b3c8,893
331363e95332ae55358efd6acbe08f8619efed7db4350fa39d5239893c6bfd5102ae7ce65b0459ad38871220a411d46cb5143263c5734dbd8f8c77a5cc3b3c9c,894
da6f829d43ef9293b94c21a502d12c9a48b2a7d7b6a886c937ef80db9f7c8956bd61268962bccb193ed08e9398a09742cff99971c5cf63f321096a51b5c1e5a3,895
d2487ceee76f174148e02d1fd77485ef1a4d15c3b61825efa2d5cf42691c51e634ccf743ef315fb0c3f23f123eec80c886c770eee922f80c41ce36c254da7791,896
dade76fa1c7a36b5beb9e6af50e4e1592a94b6fcdcd58ee05397254c0c779e47aa6b2a8e748f8c20e307837d361b9e17d5c164bb43ddceaaec83551ede6ef4ce,897
6bc9a4b2f488c8531e48dd2a8c10459515b486fc16d78ae70a6244b99096d2658cf51cf9dd981a8aa05f3d7e6fa46809dbf53e80125333a9d4d336701f4a63e6,898
58777f33ac153ba7f5e498f5a0742e3a5b983c89af6cdd3a7c007fc125c88d216fdc5dceb8b6bf6381ee98b0a1fd3ec2e77460a3ff015bf133bab5f3540dbb76,899
f45fd15c667418bf8e0e8909cfc5164652718113baaa53824adcae94390130890d3fb8249d7c5f2d3948613c6038722f168ae5bbfd33a7a36e0cb5cc44544c78,900
b6dc3e934508cc47b6b7f2c79e29d812448cc31261390fed8ce7596cbd2ee640db25db90199658ac4e08b815579d1698e025510e98f230f173f32ee613dc4dca,901
218790a7563abfd8184bd51698288b150ff3d8ee3c403911d5188a3f57ad7656931bcaa3021b2609b68cd847787a28b7228c9aa8342df7ab92fd2338c765d779,902
39c7de06f8b47eaeaaba57dc5d6f9b1691ff67d5534fc3a3e9a14984b8c71a41b384f9d10010cc497354d670b8b7024fdc0f683e46dd47e67a642979537b67d7,903
c803393ff29ffeb1529b56151fe8e67ad09c3a7dbf79d469df501f3e36243145589c393d7438968ba77759fdf04bef874318e335227a9e7a1d7570669a490dd0,904
d8b304677754eacdf9fbfa9a1a2fc12375226b66e62cd5aa11cc66f8133d37c65f69693b66f1d66df1ff03f7dc58338e6fdc6e37d377994ff045e7f21e65d619,905
9838f45c6be7f689f4ddc29641a52a53cbce279ee47a4cc4492b87ea8f06a56e04a5d6428c70f4c47b73b645feaa69f74c7cb666054f2a54372b4ffa44b873e8,906
66242a333a4029bc3a42b01401e7a2b39f3940777b67a6e4f44d953fe17f90fa0d5881459adba9cc84d67f2fb043f43795a84e02e9a768207c225cf89588c4f4,907
c1508c534ba6bcd87f4d26f1690f4941792fb3e984a04154815564d8a3ca6157af37e296ba3a20b7db7e9a6a435e84b6624a0bbcc2f7f8b23861e6daf840af6c,908
358f71d4ff3bc75e603103b7fc0b5ddcf0c0ca606d845245c95dffaf5fbbd5c13248bc9c73674b12a152ef23ffef62e0408cabd47651758ffcca2f58e953a0d6,909
f1466ba65ee3a4d113741eee02608ce2a7ab1312802472a86002da5b1a1e14fc80c02c098b2bb775d608e66bcdde28133ef0fc727df48e0b5ceee4905de23ab3,910
d24d419085615e4f1184135c4e2fbce7458c52aab8378fc8281b4befd63c2b0cae9fe783c705236a9041663673b444f4899928e6927e6d6cfd14f12d6e2e1cd2,911
74ec1551363cdcffdadcc2e4d63620f021954a2c1d75b2d38dd1d579bad41fba7dc90ab7815cd7e35957612463be727c5049b02e3d4c32c01fbb4386ed204820,912
a538132e78f04101a86f83f4697f6944ea8c97acef8eb392723f52a855facbae3d1e1d4b7d1bbc181ac0d93b756909e558b66d1876800340813663e75a1163a8,913
ef9f6dbe1db6edf9615b61d6bb7099a28cc86b0c1fd6c2f73054dbbc609d50240e04c901e7e714c69cbc3d2bbcb0d4c841831f1fbf0f1a1aa317c3703a94e781,914
178a1b634223b6fcd424358087c117587d4d6b3b03b1ce446c28d289f18ca3fb13d53891771ea054b889b671ffddd2145efbb5dc9ae721722321345a4754a4c8,915
38947b1034874e090fbed3ebcb439de6ad1ee98bbb6ad7c14207e680d5468c83fe20a48f6558f567027b7bdb4a5747bb17081e3bb6fbe8cca6a86b5018466dc7,916
354fafd255c37a15b0c8f6f67d810b3e5374f54ebbadb9ba170319e9df32e3745eb1a1f99568bede724b24a963e774e43fc04f971aebba2ae60693cb834e5e98,917
f80bb6e887a18028617ef0e0861429d12762cfd858bcbc5b6f5d9087e6f6f7442497ed2de7c6eb346ea2d8b1deca7fa1064c8ffb84f9cb3b1d19eaf5caf6bd0d,918
1964b524630688b3ead3b4b75a710036898498ce0de967e7591cede9d553ab24a3c0ef768001dd17d778d46b12d396eb0b20300160dd1ebe316f815964d4380e,919
7cb0514cc412166ac972e884eb9b8523f429dc3fd8624a23d5d824742968ca65a13ac3876293912fdcf9da00a2bb8430c575f45946b16c39e2e1ab778eb84c05,920
27ac571a7da50a8a926db5a27583ef282a290e500ad21cf61bc81841bd34a1198659d1e98e09cb8c425f9d0f6a0a38ae7978a9d8b2407b0d756e73ce37b24ceb,921
4aea2e625ae553b6dcd2d4ff71a76a90a15386cca21e03d27be9f0ee9b3cd99384135215316d24365bc36c1003d206872c8e60de1da1c49cef797b0b2bbbe7aa,922
25d14a6b429ecc54f2b698138ad74b351829a70fdff7887ba12ecf5597880f9c7aa6b097306b088316356779cf11b0a1533ee4c74e1024ec96aa338bf7bfa3f0,923
f4ae9b2c8c8f5d2a1cc1e7864cc14e76a252a4236b9a4f9bb0493cd35389f6c55455794cc56c2ef6b9cc8b634fbfd8678f7a54b5dbc04fae2e8142c9d01cf904,924
d045b31fea2ef4ab7318234f531a6d46ae823bf8408c3d14e953f05974c8aec1ac734a1d7533c34ad5664b8542003c5116bd6264fd01397851b28fb559e3b023,925
9de7f6aa5035ab0e38c4e42f261923cec4b3148c4fa298cfcfa75d728bc1a3a5f1ef205b36354497cf5c3ddd941978264ec414a7cd7b446937c21b9a1326dbc6,926
fd392b7cb9674d1c02f556bcfe211b32f36c89c36793e671ba69d3e676329abc9bb64a2b1dc30f64373f997a0f194ba5a88218ee5783df9bba3a916796a529e6,927
c277cbe417b22e049274ecb4d91bb6612bdb6932c6bcbe0597061d1b6b125b12200c2b54a9e22f76740d3d53e13f961d780a8371838bfefe38d77e17f20550e4,928
9abeb2156ab046473519dcb61bd8bfeac097b1206444d568ec9b4885369a36637d07d734254508e03e4c5faa25b563803652a95f223fd55d3c27ccd266fbcbda,929
c34d6347f812df0e22ee1a907881bffff574dab3839a95c5bb06b084981ae17bc9bbcf5b534862cd5784e7b6ab5c990da8d61cdfbe5334edfa1b82d247a87db3,930
2376dc038ce19fd1eddedb6f8da4afba9643d48cac3c23a55eaec55ed0f474c03e44caf0ecf63cb91289ecb69f5303ff3752897721813a4ae4fc2dc3505d2775,931
be434912763dee06ecfd030f9b8cfc8ccea71f038f60a6fe4ca1e1baff42c1e378d4616467f256401168462234a4646a5a7b2c7ae071ca6cb2990d976b4d34b8,932
9778031a3357bc586bbe6b48765130a7a9457d772aafa660915f91541938cd5b54fb7471895f542dda9a46a9627cb68c372e8cfa39a6d3a4fff957e9d86b2224,933
7698f29134c0f429f821af4e89a8f769b85e376bd37b3ce1efb14fe2b62db5e906eff7f902911bb77b3fdabf090047febcae4bcd7b7cee80a4a3a0864a28e5a3,934
e637e1afe0dab0e2d04c635335602caf1045d43e3741c21eaea2a3507318a6a054a2ed9eb0a60db6bfd31b749a6fce3994639813662c25cf663ed4614cab4ec0,935
40dd26181941ac03ca95b3d4cf2f0d12b34ae0338e688bf6a3593581e9726e9034a0af3bae4f0a62383c9a0db07ce188b8c68e3ff97ec260adbbc760f1546e58,936
511d5a90fddd5d591ca80c1c2969c190f8ad2997c0b6e9d1776a3864f2536814f53b603888e6ca6fa11e0e8625b02db335ef976a9a36e8d35b7d714e38e55bef,937
41a48c4607a84559d8760d511527018e3da952a7b33a8234bb476e04edbc3a59897c6bf50a68676f05ea3ffd1b5705d8d78e1f6926b530466299e5e15468753e,938
fcd436bde368265a17dcf67549e607f866e811e3b0bef4dc38894d907bcb66fb6eb234d9669ec580d34cadab0dcc7451551131bb38e351d0c85186bf420dcc54,939
db0763db8da1aee92628f7b0111bf1a6a8db4c8d06eb5c9bb50a7f8225af73d10c59a906d17f42a7b8f9f438f82ace6ce0617b4e153cdc8388027ce89584e0bd,940
025c4a64d4348a8184bbf4109fea03a717b87f48029d951bfb60d61d5ccb0266fbfd36e5eab6d226d993d1dd8a75ab3fbe2d161dba808d49c8b42e4ec4fc5d04,941
17a313ad40ea410818634782c7202abda7ce5289dc03f9e09593f69bebeed12b0822b476540ea1b0b15d01e84a749139ae99a7659ff7fd090722c4601aa55a1a,942
7d2e7cdd59237335e96b9b1a897a5e48cb4df467e6c09242b1e9461256f36aa4f9ab9649279f19ab5c8ad32ad7eb683800a0fd566f3f4fbd48323bab81908955,943
1b9ab0532482023ae1a4cd4364c4e40f33028c7f1a2b032a45cf52f63e280ab779ed5bc3a245e48a4cd681505abcc6a754aad191c4792989b82a63fe37a95f7f,944
cf39200ae52386dfa52be5a8e1da54653690fac9fba627c56b2de87a6450d7cff76ef0f185f95771e8564e67f6e77e98df376659f7264226baa946aec4ee1cc0,945
2ff80435447cca1cd2e0a925bc05116526eeb1cc86adb0eb115fec5ff84706b2d03ae660520d1262a33017c0bcc75848fdfdbb86c5ac9c07a7a9f97e19ced667,946
a38d173f3d3a362a9622b11153393dced7724f53b9c20c0a1798ffda7f9d5ab17e47d7450cefad8fc1a8a26a049c111d79ddef1f7eda0de14bebaff2043ca27d,947
f2d9a0a66b4fe146a9f53bc059c9cce7bf4eed9711b9d55c577a10cea90562e33b5817b68d78e758c49bf5505242db9641310c1c40eac0f085429f5a3bfe3cbf,948
4dee082550df0ce050828e9136e0d006b6daa586f5ef7f4766256650fb7717e11b957f7e6ba3a4b317b2914ad70a93b485af025d7b49fa730cfda2a51202785c,949
fd2d4d150336dbc81f9b26fd2e2721b8652540d269298198e13101ab2abd0dbd35f721d1990d070d3ee37fc5d8ebbb623a7351454b54af74d6b3d011f12c495b,950
16c0058a9dec4071ca1a3eedf10a184abdf86cde941d1274a1cf9e7a69c49f71174b7df0634134f3c087b8fb50e67836e72c1fdcb6dc1d818f9cc58cdddbd9d5,951
d41e198fbed96bdbe8649a6c626cfeb16e5f82ca39a0c72bde5344a5166779475e0035d83523884b2e5d36ec55f91f94101f6e7c35bb3d056464c726614f1a81,952
19115939d528111c8de7a409abaccdbb6543d70febf17ad238d21450dd6db76f66b4da395d61a808a9a43ffc9b6b1f4cbf09ac4c2fdec9868a5d5ad1032c3d1d,953
750481a932f9191960616c9eb1ffc8e1a225dcb0451a4a2f74f11f594c95c9453d079361b42f21ddb6b4f4759a4e45205952df55a90f37250695268f3f8dc19c,954
5d1fc06b06f0d7678c1f364ce36b626bd51e38809660f7ae02651d0a97941daee7b436c370f7dd11f9156f8172dfe7eb3d0a795e2b6d5e429d56e9ec2e6e6314,955
f9ccea6ec8d61adb4b8ee9c07f51c1e5b1cd8d023d05329a305d62c6c50c867355487567bf97124e31265274f094311bf23321e3b85833bc06b132914c6bed06,956
329a461a22d2af57d9d498ecd287c820112b6a76fa97a6175887b3d5d021c5657ce779fe329ad7fb432a9845f837d4e01ae7562b882cc8a74b4eafd137efaee7,957
c3bb697ebd10de692888e34f4f3c1ad35d7d5bc0bccc153483c34797f794f6aab5d7b75d4bd62411ecb36dccc5ff3631a6e199a553bab909dcda616b58ee6bfb,958
87a21e5ac34dbe38d564b74375f29cdcc5f88e81aa27d96060f05def1acb525d8b926bd20b5bdd517a3ab3d57a60fc9141deb930051ebd664b3f9be73ad1c217,959
83c36c343b053228d7192daac9151ed5b0be1337e827d4ad5f157b7148bdfaf2a7629ef31d64bd767875466bf0a5ba0f48b27ba24c0834529b97c08b11940e8d,960
a5fd673635d0dd1555c584c480f3aeb152e4ae021d8076ba46f9b35b099f04221e061fafed0ae1a86a6b017b0c10d3edf4cd005d6b2b60f4e0f4d10311b41b0a,961
99ec13d5d806f5f5fa7a57910f8e38d84f90630529f2f8766d65b47caae8cb7cacf3d4bb9ca6576dfa49bc45b9f0f615e79577ace618514c9c59dc52ffbf40b6,962
c545ff2dbd16e8f36d11fc6c3b42188d3ecd5f17e2d178941712970b9e72847f956de55a71615efc6048116cae4afb4a729d103778d4df8cca0e8c4092b31f81,963
6d8a9d48d863131786c9d1e2bd3aa97742ae6a0b20ff948f471f83e4a5c766ccc6b01e40ed8707b61d9b228a754014520e171df9ea86f0ecc3b54214f36800db,964
c797f1560410b9db343567ea7c8e4095f66ceb65800fa466623d4695efdf3151679fb9bfe88ee18d47096e518c23d9c517e741de11df233e4c4bc11da8c3d8b1,965
ae61536025042a43c682f2450eaa073da8c7a7f736aec5de1dde1d7e0e2c6be21402ea0d779c9b079b91c58fdccc9091ce99dbf01dbf8de1a81648a34c1f267b,966
8798e394725a87657ec2292bddb8e4bac5ae8b7886e6a5298a2f094270ca5a1e850a4ee05a7b8809269a8ddc5e876f2eb8810bf8c2449e32739d453495d00e53,967
829068cca943239510ecaf4b37471e8d7816c49b70f7c662812af716258dcb4c37097ed7e356982466a1fd30ce2a06c5c2bd1c706887df580f51e1f62cca06b1,968
325822c24b90e28594c09e37bef34615727e284addd53742169b6000033d30162c09f84cd49f6c87b1c41ae1ec1bf459f6b51b1b896ba144a8934d5e5b44603d,969
f55fc54d4cd33400f3960410558b28108a78da1268285021da293dd5984ea3d97ee1dd2e97eb7d5f2bd73720c68a71bb5902c92daa7969b07a3c23aae4db68f5,970
